[2025-03-10 16:01:02] This is codeql database index-files --include-extension=.properties --size-limit=5m --language properties -- /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb
[2025-03-10 16:01:02] Log file was started late.
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation/Hidden.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation/DontInline.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation/ReservedStackAccess.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation/IntrinsicCandidate.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation/Contended.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation/Stable.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/annotation/ForceInline.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/SharedThreadContainer.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/Continuation$Pinned.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/ContinuationScope.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$IndexOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$BinaryOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$LoadOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorPayload.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$TernaryOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorBroadcastIntOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorSpecies.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorShuffle.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$StoreVectorOperationWithMap.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$Vector.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$CompressExpandOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorCompareOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VecInsertOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$StoreVectorMaskedOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$LoadVectorMaskedOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorRearrangeOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$UnaryOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$ShuffleIotaOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorConvertOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$IndexPartiallyInUpperRangeOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorMask.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorBlendOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VectorMaskOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$LoadVectorOperationWithMap.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$VecExtractOp.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$FromBitsCoercedOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$ShuffleToVectorOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$ReductionOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/vm/vector/VectorSupport$StoreVectorOperation.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/javac...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/javac/PreviewFeature.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/javac/Restricted.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/javac/PreviewFeature$Feature.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/javac/PreviewFeature$JEP.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/constant...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/constant/MethodTypeDescImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/constant/ReferenceClassDescImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/constant/DirectMethodHandleDescImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/constant/PrimitiveClassDescImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/loader...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/loader/NativeLibrary.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/ValueBased.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/LayoutPath$GroupElementByIndex.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/LayoutPath$GroupElementByName.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/GlobalSession.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/LayoutPath.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfFloat.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfChar.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/AbstractGroupLayout.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/StructLayoutImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/PaddingLayoutImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$AbstractValueLayout.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfCharImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfBooleanImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/AbstractGroupLayout$Kind.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfIntImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfDoubleImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/AbstractLayout.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfAddressImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfLongImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/UnionLayoutImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfByteImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/SequenceLayoutImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfShortImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/layout/ValueLayouts$OfFloatImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/ConfinedSession.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/LayoutPath$DereferenceElement.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfDouble.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfInt.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfByte.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/abi...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/abi/VMStorage.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/abi/NativeEntryPoint.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/abi/Architecture.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/abi/ABIDescriptor.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/MemorySessionImpl$ResourceList$ResourceCleanup.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/ImplicitSession.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfShort.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/SharedSession.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/MappedMemorySegmentImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/NativeMemorySegmentImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/LayoutPath$SequenceElement.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/MemorySessionImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/MemorySessionImpl$ResourceList.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/AbstractMemorySegmentImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/HeapMemorySegmentImpl$OfLong.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/LayoutPath$SequenceElementByRange.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/jdk/internal/foreign/LayoutPath$SequenceElementByIndex.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/URLEncoder.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/Inet4Address.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/URLConnection.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/MalformedURLException.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/SocketException.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/NetworkInterface.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/FileNameMap.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/ContentHandler.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/InterfaceAddress.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/URI.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/URLStreamHandler.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/Inet6AddressImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/ContentHandlerFactory.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/Inet6Address.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/Proxy$Type.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/spi...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/spi/InetAddressResolver.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/spi/InetAddressResolver$LookupPolicy.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/URL.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/SocketAddress.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/InetAddressImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/Inet4AddressImpl.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/InetAddress$InetAddressHolder.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/UnknownHostException.members...
[2025-03-10 16:01:02] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/trap/java/classes/java/net/URLStreamHandlerFactory.members...
