[2025-03-10 16:00:54] This is codeql database index-files --include-extension=.java --exclude=**/module-info.java --exclude=**/package-info.java --size-limit=50m --language=java --working-dir=. /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb
[2025-03-10 16:00:54] Log file was started late.
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/d3...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/d4...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/ba...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/a0...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/a7...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/b8...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/b1...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/dd...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/dc...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/b6...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/a9...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/d5...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/d2...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/aa...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/af...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/b7...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/db...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/a8...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/de...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/b0...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/a6...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/b9...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/a1...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/c3...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/c4...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/ea...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/e1...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/cd...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/cc...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/e6...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/f9...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/f0...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/f7...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/e8...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/fa...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/ff...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/c5...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/c2...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/f6...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/e9...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/f1...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/e7...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/cb...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/f8...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/ce...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/e0...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/46...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/2c...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/79...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/2d...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/41...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/83...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/1b...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/77...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/48...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/70...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/1e...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/84...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/4a...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/24...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/23...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/4f...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/8d...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/15...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/12...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/8c...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/85...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/1d...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/71...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/76...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/1c...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/82...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/40...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/2e...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/2b...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/47...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/78...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/13...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/7f...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/7a...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/14...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/8e...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/22...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/objects/25...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/info...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/logs...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/logs/refs...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/logs/refs/heads...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/logs/refs/remotes...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/logs/refs/remotes/origin...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/hooks...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/refs...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/refs/heads...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/refs/tags...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/refs/remotes...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/.git/refs/remotes/origin...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/resources...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp/resources...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp/resources/css...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp/resources/images...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp/resources/js...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp/resources/fonts...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp/WEB-INF...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/webapp/WEB-INF/views...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/utils...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/controller...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/model...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/commands...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/docs...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/docs/artifacts...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/docs/scan_results...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/docs/flaws...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/db...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/objects...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/objects/pack...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/objects/info...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/info...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/logs...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/logs/refs...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/logs/refs/heads...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/logs/refs/remotes...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/logs/refs/remotes/origin...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/hooks...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/refs...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/refs/heads...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/refs/tags...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/refs/remotes...
[2025-03-10 16:00:54] [PROGRESS] resolve files> Scanning /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/.git/refs/remotes/origin...
[2025-03-10 16:00:54] Plumbing command codeql resolve files completed:
                      [
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/Application.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/commands/BlabberCommand.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/commands/IgnoreCommand.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/commands/ListenCommand.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/commands/RemoveAccountCommand.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/controller/BlabController.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/controller/HomeController.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/controller/ResetController.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/controller/ToolsController.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/controller/UserController.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/model/Blab.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/model/Blabber.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/model/Comment.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/utils/Constants.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/utils/User.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/utils/UserFactory.java",
                        "/Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/src/verademo/app/src/main/java/com/veracode/verademo/utils/Utils.java"
                      ]
[2025-03-10 16:00:54] [DETAILS] database index-files> Found 17 files.
[2025-03-10 16:00:54] [PROGRESS] database index-files> /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb: Indexing files in in /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows...
[2025-03-10 16:00:54] Using index-files script /opt/homebrew/Caskroom/codeql/2.20.5/codeql/java/tools/index-files.sh.
[2025-03-10 16:00:54] [PROGRESS] database index-files> Running command in /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows: [/opt/homebrew/Caskroom/codeql/2.20.5/codeql/java/tools/index-files.sh, /Users/pripum/Documents/codeql-snyk-github-testing/codeql-and-workflows/codeqldb/working/files-to-index7774365574640872210.list]
[2025-03-10 16:01:00] Terminating normally.
